utterance_id,character_id,mentioned_name,mention_count,episode_id,turn_index,is_target_agent_mention
utt__train_ep_002581__011,char__party,party,1,train_ep_002581,11,False
utt__train_ep_002586__000,char__king,king,1,train_ep_002586,0,True
utt__train_ep_002586__001,char__dragon,dragon,1,train_ep_002586,1,False
utt__train_ep_002586__002,char__king,king,1,train_ep_002586,2,True
utt__train_ep_002586__003,char__dragon,dragon,1,train_ep_002586,3,False
utt__train_ep_002586__004,char__king,king,1,train_ep_002586,4,True
utt__train_ep_002586__006,char__people,people,1,train_ep_002586,6,False
utt__train_ep_002586__006,char__dragon,dragon,1,train_ep_002586,6,False
utt__train_ep_002586__007,char__no_one,no one,1,train_ep_002586,7,False
utt__train_ep_002586__008,char__king,king,1,train_ep_002586,8,True
utt__train_ep_002586__008,char__queen,queen,1,train_ep_002586,8,False
utt__train_ep_002586__012,char__king,king,2,train_ep_002586,12,True
utt__train_ep_002586__013,char__dragon,dragon,1,train_ep_002586,13,False
utt__train_ep_002595__000,char__queen,queen,1,train_ep_002595,0,False
utt__train_ep_002595__003,char__queen,queen,1,train_ep_002595,3,False
utt__train_ep_002595__006,char__queen,queen,1,train_ep_002595,6,False
utt__train_ep_002595__008,char__fool,fool,1,train_ep_002595,8,False
utt__train_ep_002595__008,char__queen,queen,1,train_ep_002595,8,False
utt__train_ep_002790__001,char__queen,queen,1,train_ep_002790,1,False
utt__train_ep_002790__007,char__gardener,gardener,1,train_ep_002790,7,False
utt__train_ep_002790__007,char__king,king,1,train_ep_002790,7,True
utt__train_ep_002790__010,char__sons,sons,1,train_ep_002790,10,False
utt__train_ep_002790__010,char__gardener,gardener,1,train_ep_002790,10,False
utt__train_ep_002790__011,char__sons,sons,1,train_ep_002790,11,False
utt__train_ep_002790__011,char__fool,fool,1,train_ep_002790,11,False
utt__train_ep_002805__000,char__woman,woman,1,train_ep_002805,0,False
utt__train_ep_002805__001,char__wife,wife,1,train_ep_002805,1,False
utt__train_ep_002805__002,char__blacksmith,blacksmith,1,train_ep_002805,2,False
utt__train_ep_002805__003,char__family,family,1,train_ep_002805,3,False
utt__train_ep_002805__004,char__family,family,1,train_ep_002805,4,False
utt__train_ep_002805__006,char__mother,mother,1,train_ep_002805,6,False
utt__train_ep_002805__007,char__people,people,1,train_ep_002805,7,False
utt__train_ep_002805__009,char__king,king,1,train_ep_002805,9,True
utt__train_ep_002805__009,char__guards,guards,1,train_ep_002805,9,False
utt__train_ep_002805__010,char__father,father,1,train_ep_002805,10,False
utt__train_ep_002805__012,char__wife,wife,1,train_ep_002805,12,False
utt__train_ep_002805__012,char__mother,mother,1,train_ep_002805,12,False
utt__train_ep_002805__012,char__prince,prince,1,train_ep_002805,12,False
utt__train_ep_002805__013,char__wife,wife,1,train_ep_002805,13,False
utt__train_ep_002865__000,char__king,king,1,train_ep_002865,0,True
utt__train_ep_002865__001,char__king,king,1,train_ep_002865,1,True
utt__train_ep_002865__003,char__soldiers,soldiers,1,train_ep_002865,3,False
utt__train_ep_002865__004,char__soldiers,soldiers,1,train_ep_002865,4,False
utt__train_ep_002865__009,char__army,army,1,train_ep_002865,9,False
utt__train_ep_002865__010,char__man,man,1,train_ep_002865,10,False
utt__train_ep_002865__012,char__queen,queen,1,train_ep_002865,12,False
utt__train_ep_002865__013,char__soldiers,soldiers,1,train_ep_002865,13,False
utt__train_ep_002872__001,char__queen,queen,1,train_ep_002872,1,False
utt__train_ep_002872__004,char__dragon,dragon,1,train_ep_002872,4,False
utt__train_ep_002872__005,char__dragon,dragon,1,train_ep_002872,5,False
utt__train_ep_002872__006,char__woman,woman,1,train_ep_002872,6,False
utt__train_ep_002872__007,char__family,family,1,train_ep_002872,7,False
utt__train_ep_002872__009,char__dragon,dragon,1,train_ep_002872,9,False
utt__train_ep_002872__010,char__friends,friends,1,train_ep_002872,10,False
utt__train_ep_002872__011,char__dragon,dragon,1,train_ep_002872,11,False
utt__train_ep_002872__011,char__queen,queen,1,train_ep_002872,11,False
utt__train_ep_002872__013,char__king,king,1,train_ep_002872,13,True
utt__train_ep_002872__013,char__subject,subject,1,train_ep_002872,13,False
utt__train_ep_003048__001,char__brother,brother,1,train_ep_003048,1,False
utt__train_ep_003048__002,char__king,king,1,train_ep_003048,2,True
utt__train_ep_003048__004,char__sister,sister,1,train_ep_003048,4,False
utt__train_ep_003048__005,char__sister,sister,1,train_ep_003048,5,False
utt__train_ep_003048__005,char__horse,horse,1,train_ep_003048,5,False
utt__train_ep_003048__008,char__king,king,1,train_ep_003048,8,True
utt__train_ep_003048__008,char__sister,sister,1,train_ep_003048,8,False
utt__train_ep_003048__008,char__brother,brother,1,train_ep_003048,8,False
utt__train_ep_003071__000,char__servant,servant,1,train_ep_003071,0,False
utt__train_ep_003071__000,char__queen,queen,1,train_ep_003071,0,False
utt__train_ep_003071__004,char__family,family,1,train_ep_003071,4,False
utt__train_ep_003071__008,char__brother,brother,1,train_ep_003071,8,False
utt__train_ep_003071__008,char__queen,queen,1,train_ep_003071,8,False
utt__train_ep_003071__008,char__thing,thing,1,train_ep_003071,8,False
utt__train_ep_003071__009,char__guard,guard,1,train_ep_003071,9,False
utt__train_ep_003071__009,char__queen,queen,1,train_ep_003071,9,False
utt__train_ep_003071__009,char__brother,brother,1,train_ep_003071,9,False
utt__train_ep_003071__010,char__soldiers,soldiers,1,train_ep_003071,10,False
utt__train_ep_003071__010,char__man,man,1,train_ep_003071,10,False
utt__train_ep_003071__011,char__people,people,1,train_ep_003071,11,False
utt__train_ep_003071__012,char__royal_family,royal family,1,train_ep_003071,12,False
utt__train_ep_003071__012,char__royal,royal,1,train_ep_003071,12,False
utt__train_ep_003071__012,char__family,family,1,train_ep_003071,12,False
utt__train_ep_003073__004,char__thing,thing,1,train_ep_003073,4,False
utt__train_ep_003073__005,char__lord,lord,1,train_ep_003073,5,False
utt__train_ep_003073__008,char__people,people,1,train_ep_003073,8,False
utt__train_ep_003080__000,char__queen,queen,1,train_ep_003080,0,False
utt__train_ep_003080__000,char__apothecary,apothecary,1,train_ep_003080,0,False
utt__train_ep_003080__001,char__queen_s,queen's,1,train_ep_003080,1,False
utt__train_ep_003080__003,char__king,king,1,train_ep_003080,3,True
utt__train_ep_003080__003,char__wall,wall,1,train_ep_003080,3,False
utt__train_ep_003080__005,char__queen,queen,1,train_ep_003080,5,False
utt__train_ep_003080__008,char__queen,queen,1,train_ep_003080,8,False
utt__train_ep_003080__013,char__king,king,1,train_ep_003080,13,True
utt__train_ep_003082__000,char__knight,knight,1,train_ep_003082,0,False
utt__train_ep_003082__004,char__knight,knight,1,train_ep_003082,4,False
utt__train_ep_003082__006,char__knight,knight,1,train_ep_003082,6,False
utt__train_ep_003082__006,char__horse,horse,1,train_ep_003082,6,False
utt__train_ep_003082__008,char__wizards,wizards,1,train_ep_003082,8,False
utt__train_ep_003082__008,char__fight,fight,1,train_ep_003082,8,False
utt__train_ep_003082__008,char__deer,deer,1,train_ep_003082,8,False
utt__train_ep_003082__009,char__horse,horse,1,train_ep_003082,9,False
utt__train_ep_003082__009,char__battle,battle,1,train_ep_003082,9,False
utt__train_ep_003082__010,char__horse,horse,1,train_ep_003082,10,False
utt__train_ep_003082__012,char__queen,queen,1,train_ep_003082,12,False
utt__train_ep_003084__000,char__soldier,soldier,1,train_ep_003084,0,False
utt__train_ep_003084__000,char__thief,thief,1,train_ep_003084,0,False
utt__train_ep_003084__001,char__royal,royal,1,train_ep_003084,1,False
utt__train_ep_003084__001,char__soldiers,soldiers,1,train_ep_003084,1,False
utt__train_ep_003084__001,char__thief,thief,2,train_ep_003084,1,False
utt__train_ep_003084__003,char__soldiers,soldiers,1,train_ep_003084,3,False
utt__train_ep_003084__004,char__soldiers,soldiers,1,train_ep_003084,4,False
utt__train_ep_003084__004,char__thief,thief,1,train_ep_003084,4,False
utt__train_ep_003084__005,char__thief,thief,2,train_ep_003084,5,False
utt__train_ep_003084__006,char__brother,brother,1,train_ep_003084,6,False
utt__train_ep_003084__007,char__lord,lord,1,train_ep_003084,7,False
utt__train_ep_003084__007,char__army,army,1,train_ep_003084,7,False
utt__train_ep_003084__008,char__soldiers,soldiers,1,train_ep_003084,8,False
utt__train_ep_003084__008,char__army,army,1,train_ep_003084,8,False
utt__train_ep_003084__009,char__thief,thief,1,train_ep_003084,9,False
utt__train_ep_003084__012,char__soldier,soldier,1,train_ep_003084,12,False
utt__train_ep_003111__000,char__king,king,1,train_ep_003111,0,True
utt__train_ep_003111__002,char__king,king,1,train_ep_003111,2,True
utt__train_ep_003111__004,char__king,king,1,train_ep_003111,4,True
utt__train_ep_003118__000,char__child,child,1,train_ep_003118,0,False
utt__train_ep_003118__002,char__young_man,young man,1,train_ep_003118,2,False
utt__train_ep_003118__002,char__man,man,1,train_ep_003118,2,False
utt__train_ep_003118__005,char__brave_knight,brave knight,1,train_ep_003118,5,False
utt__train_ep_003118__005,char__knight,knight,1,train_ep_003118,5,False
utt__train_ep_003118__005,char__lady,lady,1,train_ep_003118,5,False
utt__train_ep_003118__008,char__people,people,1,train_ep_003118,8,False
utt__train_ep_003118__012,char__rabbit,rabbit,2,train_ep_003118,12,False
utt__train_ep_003118__013,char__rabbit,rabbit,2,train_ep_003118,13,False
utt__train_ep_003123__000,char__king,king,1,train_ep_003123,0,True
utt__train_ep_003123__002,char__king,king,1,train_ep_003123,2,True
utt__train_ep_003123__004,char__king,king,1,train_ep_003123,4,True
utt__train_ep_003123__004,char__bear,bear,1,train_ep_003123,4,False
utt__train_ep_003123__005,char__guards,guards,1,train_ep_003123,5,False
utt__train_ep_003123__005,char__bear,bear,1,train_ep_003123,5,False
utt__train_ep_003123__006,char__warrior,warrior,1,train_ep_003123,6,False
utt__train_ep_003141__001,char__lord,lord,1,train_ep_003141,1,False
utt__train_ep_003141__001,char__king,king,1,train_ep_003141,1,True
utt__train_ep_003141__001,char__bear,bear,1,train_ep_003141,1,False
utt__train_ep_003141__003,char__enemy,enemy,1,train_ep_003141,3,False
utt__train_ep_003141__007,char__king,king,1,train_ep_003141,7,True
utt__train_ep_003141__007,char__battle,battle,1,train_ep_003141,7,False
utt__train_ep_003141__009,char__merchant,merchant,1,train_ep_003141,9,False
utt__train_ep_003141__010,char__man,man,1,train_ep_003141,10,False
utt__train_ep_003141__010,char__guards,guards,1,train_ep_003141,10,False
utt__train_ep_003141__011,char__enemy,enemy,1,train_ep_003141,11,False
utt__train_ep_003141__013,char__king,king,1,train_ep_003141,13,True
utt__train_ep_003141__013,char__royal,royal,1,train_ep_003141,13,False
utt__train_ep_003160__001,char__king,king,1,train_ep_003160,1,True
utt__train_ep_003160__001,char__young_boy,young boy,1,train_ep_003160,1,False
utt__train_ep_003160__001,char__boy,boy,1,train_ep_003160,1,False
utt__train_ep_003160__002,char__knight,knight,1,train_ep_003160,2,False
utt__train_ep_003160__004,char__light,light,1,train_ep_003160,4,False
utt__train_ep_003160__004,char__thing,thing,1,train_ep_003160,4,False
utt__train_ep_003160__005,char__royal,royal,1,train_ep_003160,5,False
utt__train_ep_003160__005,char__lord,lord,1,train_ep_003160,5,False
utt__train_ep_003160__007,char__king,king,1,train_ep_003160,7,True
utt__train_ep_003160__008,char__chef,chef,1,train_ep_003160,8,False
utt__train_ep_003160__009,char__chef,chef,1,train_ep_003160,9,False
utt__train_ep_003160__010,char__queen,queen,1,train_ep_003160,10,False
utt__train_ep_003160__010,char__prince,prince,1,train_ep_003160,10,False
utt__train_ep_003160__010,char__child,child,1,train_ep_003160,10,False
utt__train_ep_003160__011,char__maester,maester,1,train_ep_003160,11,False
utt__train_ep_003160__011,char__child,child,1,train_ep_003160,11,False
utt__train_ep_003160__011,char__battle,battle,1,train_ep_003160,11,False
utt__train_ep_003160__012,char__children,children,1,train_ep_003160,12,False
utt__train_ep_003160__013,char__royal,royal,1,train_ep_003160,13,False
utt__train_ep_003160__013,char__people,people,1,train_ep_003160,13,False
utt__train_ep_003165__008,char__people,people,1,train_ep_003165,8,False
utt__train_ep_003165__009,char__king,king,1,train_ep_003165,9,True
utt__train_ep_003165__010,char__wife,wife,1,train_ep_003165,10,False
utt__train_ep_003165__011,char__wife,wife,1,train_ep_003165,11,False
utt__train_ep_003178__000,char__king,king,1,train_ep_003178,0,True
utt__train_ep_003178__002,char__king,king,1,train_ep_003178,2,True
utt__train_ep_003178__003,char__family,family,1,train_ep_003178,3,False
utt__train_ep_003178__004,char__mother,mother,1,train_ep_003178,4,False
utt__train_ep_003178__005,char__mother,mother,1,train_ep_003178,5,False
utt__train_ep_003178__007,char__mother,mother,1,train_ep_003178,7,False
utt__train_ep_003178__008,char__king,king,1,train_ep_003178,8,True
utt__train_ep_003178__009,char__mother,mother,1,train_ep_003178,9,False
utt__train_ep_003178__010,char__family,family,1,train_ep_003178,10,False
utt__train_ep_003178__011,char__mother,mother,1,train_ep_003178,11,False
utt__train_ep_003178__011,char__family,family,1,train_ep_003178,11,False
utt__train_ep_003178__012,char__father,father,1,train_ep_003178,12,False
utt__train_ep_003184__004,char__knight,knight,1,train_ep_003184,4,False
utt__train_ep_003184__005,char__blacksmith,blacksmith,1,train_ep_003184,5,False
utt__train_ep_003184__006,char__knight,knight,1,train_ep_003184,6,False
utt__train_ep_003184__006,char__lord,lord,1,train_ep_003184,6,False
utt__train_ep_003184__013,char__blacksmith,blacksmith,1,train_ep_003184,13,False
utt__train_ep_003193__002,char__mother,mother,1,train_ep_003193,2,False
utt__train_ep_003193__003,char__mother,mother,1,train_ep_003193,3,False
utt__train_ep_003193__006,char__mother,mother,1,train_ep_003193,6,False
utt__train_ep_003193__006,char__daughter,daughter,2,train_ep_003193,6,False
utt__train_ep_003193__006,char__servant,servant,1,train_ep_003193,6,False
utt__train_ep_003193__006,char__man,man,1,train_ep_003193,6,False
utt__train_ep_003193__006,char__prince,prince,1,train_ep_003193,6,False
utt__train_ep_003193__006,char__king,king,1,train_ep_003193,6,True
utt__train_ep_003193__007,char__servant,servant,1,train_ep_003193,7,False
utt__train_ep_003193__008,char__child,child,1,train_ep_003193,8,False
utt__train_ep_003193__008,char__mother,mother,1,train_ep_003193,8,False
utt__train_ep_003193__008,char__girl,girl,1,train_ep_003193,8,False
utt__train_ep_003193__010,char__child,child,1,train_ep_003193,10,False
utt__train_ep_003193__010,char__mother,mother,1,train_ep_003193,10,False
utt__train_ep_003193__010,char__people,people,1,train_ep_003193,10,False
utt__train_ep_003195__000,char__thief,thief,1,train_ep_003195,0,False
utt__train_ep_003195__000,char__dogs,dogs,1,train_ep_003195,0,False
utt__train_ep_003195__002,char__royal,royal,1,train_ep_003195,2,False
utt__train_ep_003195__004,char__father,father,1,train_ep_003195,4,False
utt__train_ep_003195__004,char__mistress,mistress,1,train_ep_003195,4,False
utt__train_ep_003195__005,char__thief,thief,1,train_ep_003195,5,False
utt__train_ep_003195__006,char__man,man,1,train_ep_003195,6,False
utt__train_ep_003195__007,char__thief,thief,1,train_ep_003195,7,False
utt__train_ep_003195__008,char__rival,rival,1,train_ep_003195,8,False
utt__train_ep_003195__008,char__king,king,1,train_ep_003195,8,True
utt__train_ep_003195__009,char__king,king,1,train_ep_003195,9,True
utt__train_ep_003195__010,char__thief,thief,1,train_ep_003195,10,False
utt__train_ep_003195__012,char__man,man,1,train_ep_003195,12,False
utt__train_ep_003195__012,char__king,king,1,train_ep_003195,12,True
utt__train_ep_003195__013,char__king,king,1,train_ep_003195,13,True
utt__train_ep_003200__002,char__people,people,1,train_ep_003200,2,False
utt__train_ep_003200__003,char__battle,battle,1,train_ep_003200,3,False
utt__train_ep_003200__005,char__queen,queen,1,train_ep_003200,5,False
utt__train_ep_003200__006,char__queen,queen,1,train_ep_003200,6,False
utt__train_ep_003200__008,char__jester,jester,1,train_ep_003200,8,False
utt__train_ep_003200__009,char__jester,jester,1,train_ep_003200,9,False
utt__train_ep_003200__013,char__cook,cook,1,train_ep_003200,13,False
utt__train_ep_003208__001,char__father,father,1,train_ep_003208,1,False
utt__train_ep_003208__001,char__soul,soul,1,train_ep_003208,1,False
utt__train_ep_003208__002,char__king,king,1,train_ep_003208,2,True
utt__train_ep_003208__003,char__wife,wife,1,train_ep_003208,3,False
utt__train_ep_003208__003,char__man,man,1,train_ep_003208,3,False
utt__train_ep_003208__003,char__father,father,1,train_ep_003208,3,False
